"Time [us]","Current(p1) [A]","Current(s1) [A]","Current(s2) [A]","Current(s3) [A]","Current(s1)+Current(s2)+Current(s3) [A]"
0.21,0.968583161128631,-1.48101399767556,-0.961241735889552,-0.461988131876838,-2.90424386544195
0.22,0.982287250728689,-1.50188098407964,-0.974801866878215,-0.468644229220087,-2.94532708017794
0.23,0.992114701314478,-1.5168178940012,-0.9845170919179,-0.473450668881461,-2.97478565480056
0.24,0.998026728428272,-1.52576598332367,-0.990349230616347,-0.476388124996714,-2.99250333893673
0.25,1,-1.52869013584701,-0.992275413624233,-0.477444668359719,-2.99841021783096
0.26,0.998026728428272,-1.52557900211775,-0.990288173861765,-0.476615812363222,-2.99248298834274
0.27,0.992114701314478,-1.51644504440479,-0.984395476882108,-0.473904529647711,-2.97474505093461
0.28,0.982287250728689,-1.50132448759897,-0.974620690257982,-0.469321239389433,-2.94526641724639
0.29,0.968583161128631,-1.48027717643809,-0.961002492131816,-0.462883765209494,-2.9041634337794
0.3,0.951056516295154,-1.45338633948769,-0.943594719319397,-0.454617264002991,-2.85159832281008
0.31,0.929776485888251,-1.42075826095106,-0.922466155522383,-0.444554125812215,-2.78777854228566
0.32,0.904827052466019,-1.38252186114814,-0.897700260495513,-0.432733845253839,-2.71295596689749
0.33,0.876306680043864,-1.33882818781083,-0.869394841269616,-0.419202864904348,-2.62742589398479
0.34,0.844327925502015,-1.28984982053299,-0.837661666689893,-0.404014391359112,-2.53152587858199
0.35,0.809016994374947,-1.23578018929581,-0.80262602682812,-0.3872281845967,-2.42563440072063
0.36,0.770513242775789,-1.1768328115847,-0.7644262390133,-0.36891032153536,-2.31016937213336
0.37,0.728968627421412,-1.11324044961551,-0.723213102357148,-0.349132934687028,-2.18558648665969
0.38,0.684547105928689,-1.04525419199506,-0.67914930309945,-0.327973926965864,-2.05237742206037
0.39,0.63742398974869,-0.973142462952889,-0.632408772852702,-0.305516663719936,-1.91106789952553
0.4,0.587785252292473,-0.897189963004535,-0.583176002585546,-0.281849643252027,-1.76221560884211
0.41,0.535826794978997,-0.81769654559686,-0.531645314843239,-0.257066147115693,-1.60640800755579
0.42,0.481753674101716,-0.734976033803966,-0.47802009709807,-0.231263871543147,-1.44426000244518
0.43,0.425779291565073,-0.649354981950134,-0.42251199943127,-0.20454454145976,-1.27641152284116
0.44,0.368124552684678,-0.561171386982442,-0.365340099428748,-0.177013508672652,-1.10352499508384
0.45,0.309016994374948,-0.470773354698867,-0.306730037900189,-0.148779335708804,-0.92628272830786
0.46,0.248689887164855,-0.378517726010321,-0.246913128527186,-0.119953367028585,-0.745384221566092
0.47,0.187381314585725,-0.284768668807998,-0.186125445233513,-0.0906492892651759,-0.561543403306687
0.48,0.125333233564305,-0.189896240874752,-0.124606890662576,-0.06098268224714,-0.375485813784468
0.49,0.0627905195293136,-0.0942749295905518,-0.062600249635434,-0.0310705625794429,-0.187945741805429
0.5,5.66553889764798e-16,0.00171782593083079,-0.000350231076877494,-0.00103092151769795,0.000336673336255346
0.51,-0.0627905195293129,0.0977031242714482,0.0618974975352245,0.0290177409330938,0.188618362739767
0.52,-0.125333233564304,0.193302096948577,0.123897279579852,0.0589568839515625,0.376156260479992
0.53,-0.187381314585724,0.288137403532038,0.185404438656356,0.0886683939691739,0.562210236157568
0.54,-0.248689887164855,0.381834720679668,0.246176244068535,0.118035051032347,0.74604601578055
0.55,-0.309016994374947,0.474024219401307,0.305972868692357,0.146940991660634,0.926938079754298
0.56,-0.368124552684678,0.564342024387332,0.364558335313256,0.175272166297942,1.10417252599853
0.57,-0.425779291565073,0.65243165002798,0.421701447856124,0.202916789624545,1.27704988750865
0.58,-0.481753674101715,0.737945407147016,0.477176703701976,0.22976578189981,1.4448878927488
0.59,-0.535826794978996,0.820545775141707,0.530765183564845,0.255713199681945,1.6070241583885
0.6,-0.587785252292473,0.899906733831167,0.582255415372977,0.280656654051478,1.76281880325562
0.61,-0.637423989748689,0.97571505009529,0.631444208802601,0.304497714909198,1.91165697380709
0.62,-0.684547105928688,1.04767151391225,0.6781374570725,0.327142299571906,2.05295127055666
0.63,-0.728968627421411,1.11549211912274,0.722150902960244,0.348501044233514,2.1861440663165
0.64,-0.770513242775789,1.17890918422181,0.763310865909864,0.368489656797831,2.3107097069295
0.65,-0.809016994374947,1.23767240865033,0.801454927396013,0.387029249677414,2.42615658572376
0.66,-0.844327925502015,1.29154986063779,0.836432571907159,0.404046651258933,2.53202908380388
0.67,-0.876306680043864,1.34032889208593,0.868105780846655,0.419474694800436,2.62790936773302
0.68,-0.904827052466019,1.38381697830736,0.896349577243001,0.433252483650149,2.71341903920051
0.69,-0.929776485888251,1.42184247719799,0.921052518886055,0.445325631681163,2.78822062776521
0.7,-0.951056516295154,1.45425530692246,0.942117138160451,0.455646478054673,2.85201892313758
0.710000000000001,-0.968583161128633,1.4809275379255,0.959460326588462,0.464174275408534,2.9045621399225
0.720000000000001,-0.98228725072869,1.50175389790155,0.97301366285454,0.470875350799351,2.94564291155544
0.730000000000001,-0.992114701314479,1.51665218710568,0.982723682745527,0.475723238655021,2.97509910850623
0.740000000000001,-0.998026728428272,1.52556360266113,0.988552090174832,0.478698785355833,2.99281447819179
0.750000000000001,-1,1.52845297065296,0.990475908208627,0.479790224880997,2.99871910374258
0.760000000000001,-0.998026728428271,1.52530888477933,0.988487569819312,0.478993225361613,2.99278967996025
0.770000000000001,-0.992114701314477,1.51614375134491,0.982594947638024,0.476310906253202,2.97504960523614
0.780000000000001,-0.982287250728688,1.50099374026934,0.972821322913131,0.471753826103071,2.94556888928554
0.790000000000001,-0.96858316112863,1.47991864242194,0.959205293560326,0.46533994094959,2.90446387693186
0.800000000000001,-0.951056516295152,1.45300163320862,0.941800621872405,0.457094533549681,2.85189678863071
0.810000000000001,-0.929776485888249,1.42034894468713,0.920676022268017,0.447050113650181,2.78807508060533
0.820000000000001,-0.904827052466017,1.38208944604279,0.895914890135308,0.435246289772323,2.71325062595042
0.830000000000001,-0.876306680043861,1.33837413489313,0.867614972645333,0.421729612947414,2.62771872048588
0.840000000000001,-0.844327925502012,1.28937554162902,0.835887983010336,0.406553393084851,2.53181691772421
0.850000000000001,-0.809016994374944,1.23528704804584,0.800859159547428,0.389777488599073,2.42592369619234
0.860000000000001,-0.770513242775786,1.1763221244567,0.762666771455831,0.371468070293995,2.31045696620653
0.870000000000001,-0.728968627421407,1.11271348711437,0.721461573064844,0.351697360207744,2.18587242038696
0.880000000000001,-0.684547105928684,1.04471217947327,0.677406208905664,0.330543346704696,2.05266173508363
0.890000000000001,-0.637423989748685,0.972586581817485,0.6306745718036,0.308089476672236,1.91135063029332
0.900000000000001,-0.587785252292468,0.896621351692335,0.58145111656039,0.28442432630539,1.76249679455812
0.910000000000001,-0.535826794978992,0.817116300686399,0.529930132039521,0.25964125155098,1.6066876842769
0.920000000000001,-0.48175367410171,0.734385211065882,0.476314974331523,0.233838019701958,1.44453820509936
0.930000000000001,-0.425779291565067,0.648754597414448,0.420817264229828,0.207116423642122,1.2766882852864
0.940000000000001,-0.368124552684673,0.560562417965798,0.363656052027304,0.179581880123214,1.10380035011632
0.950000000000001,-0.309016994374942,0.470156740896669,0.305056953050278,0.151343013793018,0.926556707739965
0.960000000000001,-0.248689887164849,0.377894370500509,0.245251257194056,0.122511228521332,0.745656856215897
0.970000000000001,-0.187381314585719,0.284139439099835,0.184475016166166,0.0932002677898122,0.561814723055813
0.980000000000001,-0.125333233564299,0.189261969928128,0.122968111880946,0.063525765822629,0.375755847631703
0.99,-0.0627905195293133,0.0936364168337535,0.0609733097476446,0.0336047912812422,0.18821451786264
1,-1.1331077795296e-15,-0.00235981363326995,-0.00126469943356316,0.0035553852537771,-6.91278130560101e-05
1.01,0.0627905195293137,-0.0983478516169179,-0.0635002651401667,-0.0265039045456178,-0.188352021302702
1.02,0.125333233564303,-0.193948859242457,-0.125487746612995,-0.0564544916144803,-0.375891097469932
1.03,0.187381314585725,-0.288785525735366,-0.186982482293167,-0.0861782186376523,-0.561946226666185
1.04,0.248689887164854,-0.38248355650153,-0.247741755381473,-0.115557823769411,-0.745783135652414
1.05,0.309016994374946,-0.474673150355104,-0.30752575177506,-0.144477403404009,-0.926676305534173
1.06,0.368124552684677,-0.564990458935753,-0.36609850645538,-0.172822869541181,-1.10391183493231
1.07,0.425779291565072,-0.65307902268155,-0.423228834758934,-0.200482400049739,-1.27679025749022
1.08,0.481753674101715,-0.738591177625157,-0.478691244757326,-0.227346879927285,-1.44462930230977
1.09,0.535826794978996,-0.821189427551373,-0.532266827214905,-0.253310331933269,-1.60676658669955
1.1,0.587785252292473,-0.900547775837548,-0.583744119451664,-0.278270334777382,-1.76256223006659
1.11,0.637423989748689,-0.976353012140597,-0.632919939968223,-0.30212842735924,-1.91140137946806
1.12,0.684547105928689,-1.04830594842776,-0.679600190252972,-0.324790497277967,-2.0526966359587
1.13,0.728968627421411,-1.11612259978714,-0.723600620829708,-0.34616715227518,-2.18589037289203
1.14,0.770513242775789,-1.17953530529242,-0.764747558420078,-0.366174072991006,-2.3104569367035
1.15,0.809016994374947,-1.23829378413166,-0.80287859131745,-0.38473234570476,-2.42590472115387
1.16,0.844327925502014,-1.29216612354271,-0.837843210404675,-0.40176877379406,-2.53177810774145
1.17,0.876306680043864,-1.34093969405334,-0.869503403078925,-0.417216166561052,-2.62765926369332
1.18,0.904827052466019,-1.38442198872358,-0.897734198002567,-0.431013604407096,-2.71316979113324
1.19,0.929776485888251,-1.42244138251334,-0.922424158235082,-0.443106679226953,-2.78797221997538
1.2,0.951056516295153,-1.45484781017189,-0.9434758211003,-0.453447709134031,-2.85177134040622
1.21,0.968583161128631,-1.48151335814584,-0.960806082749297,-0.461995926611136,-2.90431536750627
1.22,0.982287250728688,-1.50233276934987,-0.974346526203627,-0.468717639424432,-2.94539693497793
1.23,0.992114701314478,-1.51722385887587,-0.984043691315364,-0.473586363536855,-2.97485391372809
1.24,0.998026728428272,-1.52612783820331,-0.989859285796733,-0.476582927661315,-2.99257005166136
1.25,1,-1.52900954698916,-0.991770336278687,-0.477695548857984,-2.99847543212583
1.26,0.998026728428272,-1.52585759221938,-0.989769279043582,-0.476919879088894,-2.99254675035186
1.27,0.992114701314478,-1.51668439290362,-0.983863989833889,-0.474259022321989,-2.9748074050595
1.28,0.982287250728689,-1.5015261312816,-0.974077752803237,-0.469723522298227,-2.94532740638306
1.29,0.968583161128632,-1.4804426098592,-0.960449168581512,-0.463331320904942,-2.90422309934565
1.3,0.951056516295154,-1.45351701549275,-0.9430320019776,-0.455107687352308,-2.85165670482266
1.31,0.929776485888252,-1.42085559100487,-0.921894969768615,-0.445085118464162,-2.78783567923765
1.32,0.90482705246602,-1.38258721606118,-0.897121469516689,-0.433303210397915,-2.71301189597578
1.33,0.876306680043864,-1.33886289847237,-0.868809250429542,-0.41980850238596,-2.62748065128787
1.34,0.844327925502015,-1.28985517813715,-0.837070027599956,-0.40465429305045,-2.53157949878756
1.35,0.809016994374948,-1.23575744616978,-0.802029041098843,-0.387900430044702,-2.42568691731332
1.36,0.77051324277579,-1.17678318191648,-0.763824561732969,-0.36961307388358,-2.31022081753303
1.37,0.728968627421412,-1.11316510997522,-0.722607345317705,-0.349864436816103,-2.18563689210903
1.38,0.68454710592869,-1.04515428225781,-0.678540037775121,-0.328732497850625,-2.05242681788356
1.39,0.63742398974869,-0.973019086817268,-0.631796533170341,-0.306300694958396,-1.91111631494601
1.4,0.587785252292473,-0.897044188777935,-0.582561287469648,-0.282657595833405,-1.76226307208099
1.41,0.535826794978997,-0.817529407010509,-0.531028590585231,-0.257896548315072,-1.60645454591081
1.42,0.481753674101716,-0.734788530732328,-0.477401799573949,-0.232115312011954,-1.44430564231823
1.43,0.425779291565072,-0.649148081208956,-0.421892536088852,-0.205415672449585,-1.27645628974739
1.44,0.368124552684678,-0.560946023086076,-0.364719851218406,-0.177903039406276,-1.10356891371076
1.45,0.309016994374948,-0.47053043065232,-0.306109360987575,-0.149686030892979,-0.926325822532874
1.46,0.248689887164855,-0.378258114071591,-0.246292355925776,-0.120876044458837,-0.745426514456204
1.47,0.187381314585726,-0.284493211296788,-0.185504888297997,-0.0915868176021244,-0.561584917196909
1.48,0.125333233564306,-0.189605750940166,-0.123986840490348,-0.0619339788531853,-0.375526570283699
1.49,0.0627905195293152,-0.0939701919872351,-0.0619809783468224,-0.0320345914796481,-0.187985761813706
1.5,3.67394039744206e-16,0.00203605408298065,0.00026800697470859,-0.00200669145568887,0.00029736960200037
1.51,-0.0627905195293127,0.0980341127104566,0.0625144646483756,0.028031178352246,0.188579755711078
1.52,-0.125333233564303,0.193645141523019,0.124512753667595,0.0579604360271113,0.376118331217725
1.53,-0.187381314585723,0.28849182545116,0.186018212283961,0.0876629285933296,0.562172966328451
1.54,-0.248689887164855,0.382199865794544,0.246788123540987,0.117021398301935,0.746009387637466
1.55,-0.309016994374947,0.474399457460121,0.306582673244182,0.145919945415956,0.926902076120259
1.56,-0.368124552684677,0.564726748349213,0.36516589630969,0.174244485596489,1.10413713025539
1.56999999999999,-0.425779291565015,0.652825275343111,0.422306608075164,0.201883200135863,1.27701508355414
1.57999999999999,-0.481753674101659,0.738347371082026,0.477779316643086,0.228726977268242,1.44485366499335
1.58999999999999,-0.535826794978943,0.820955536112394,0.531365112824025,0.254669842788668,1.60699049172509
1.59999999999999,-0.587785252292421,0.900323770746902,0.582852534053442,0.279609378269389,1.76278568306973
1.60999999999999,-0.637423989748641,0.976138861712458,0.632038398955785,0.303447125270443,1.91162438593869
1.61999999999999,-0.684547105928643,1.04810161818992,0.678728609191215,0.32608897389854,2.05291920127968
1.62999999999999,-0.728968627421368,1.11592805266713,0.722738915472809,0.347445534229903,2.18611250236984
1.63999999999999,-0.770513242775748,1.17935050165153,0.763895644740283,0.367432489076303,2.31067863546812
1.64999999999999,-0.80901699437491,1.2381186819896,0.80203638554342,0.385970926754712,2.42612599428773
1.65999999999999,-0.844327925501981,1.2920006786433,0.837010629030845,0.40298765250662,2.53199896018076
1.66999999999999,-0.876306680043833,1.34078385996035,0.868680362911775,0.418415477384878,2.627879700257
1.67999999999999,-0.904827052465992,1.38427571701544,0.89692061615134,0.432193483376236,2.71338981654302
1.68999999999999,-0.929776485888228,1.42230462287914,0.921619952159658,0.444267263866974,2.78819183890577
1.69999999999999,-0.951056516295134,1.45472051050735,0.94268090860985,0.454589138317484,2.85199055743468
1.70999999999999,-0.968583161128615,1.48139546454827,0.960020382041616,0.463118340452495,2.90453418704238
1.71999999999999,-0.982287250728677,1.50222422641598,0.973569955862953,0.469821179145366,2.9456153614243
1.72999999999999,-0.99211470131447,1.51712460969727,0.983276170341773,0.474671171390481,2.97507195142952
1.73999999999999,-0.998026728428268,1.52603782436162,0.98910073360653,0.477649146786752,2.9927877047549
1.74999999999999,-1,1.52892870885407,0.991020672741431,0.478743323225803,2.9986927048213
1.75999999999999,-0.998026728428276,1.52578586884522,0.989028424471348,0.477949353374188,2.99276364669076
1.76999999999999,-0.992114701314486,1.51662172212541,0.983131865010978,0.475270341819397,2.97502392895578
1.77999999999999,-0.982287250728701,1.50147244991208,0.973354278985142,0.47071683285548,2.9455435617527
1.78999999999999,-0.968583161128647,1.48039785368583,0.959734267514523,0.464306768816337,2.90443889001669
1.79999999999999,-0.951056516295174,1.45348111937485,0.942325595887588,0.456065419292582,2.85187213455502
1.80999999999999,-0.929776485888275,1.4208284889709,0.921196981399769,0.446025281392479,2.78805075176315
1.81999999999999,-0.904827052466046,1.38256884130577,0.896431822121729,0.434225951510679,2.71322661493818
1.82999999999999,-0.876306680043894,1.33885318335302,0.868127867778648,0.420713969030884,2.62769502016255
1.83999999999999,-0.844327925502049,1.28985405447286,0.836396834000712,0.405542632668238,2.53179352114181
1.84999999999999,-0.809016994374985,1.23576484513867,0.801363961383783,0.388771790113484,2.42590059663594
1.85999999999999,-0.770513242775829,1.17679903395238,0.763167521270807,0.370467601841304,2.31043415706449
1.86999999999999,-0.728968627421455,1.11318934526559,0.721958270032582,0.350702280013362,2.18584989531153
1.87999999999999,-0.684547105928735,1.04518683034218,0.67789885412602,0.329553803482358,2.05263948795056
1.88999999999999,-0.637423989748739,0.973059876784425,0.631163168179318,0.307105610038874,1.91132865500262
1.89999999999999,-0.587785252292524,0.897093149524871,0.581935668712365,0.283446267126515,1.76247508536375
1.90999999999999,-0.53582679497905,0.817586467038851,0.53041064619169,0.258669122296827,1.60666623552737
1.91999999999999,-0.481753674101771,0.7348536182777,0.476791458235772,0.232871934804448,1.44451701131792
1.92999999999999,-0.42577929156513,0.649221124269038,0.421289727080192,0.206156489801841,1.27666734115107
