"Time [us]","Current(w1) [A]","Current(w2) [A]","Current(w3) [A]","Current(w4) [A]"
0.28,0.982287250728689,-0.0580630049283675,0.0687911745810554,0.982287250728689
0.29,0.968583161128631,-0.0525804677969094,0.0753456111466274,0.968583161128631
0.3,0.951056516295154,-0.0469049081429312,0.0816180078414324,0.951056516295154
0.31,0.929776485888251,-0.0410586756671474,0.0875835013556303,0.929776485888251
0.32,0.904827052466019,-0.0350647922737405,0.0932184475291299,0.904827052466019
0.33,0.876306680043864,-0.0289468618981848,0.0985005129356143,0.876306680043864
0.34,0.844327925502015,-0.0227289778691635,0.103408762035571,0.844327925502015
0.35,0.809016994374947,-0.016435628089352,0.107923738856407,0.809016994374947
0.36,0.770513242775789,-0.0100915986101492,0.11202754321219,0.770513242775789
0.37,0.728968627421412,-0.00372187589409879,0.115703901019781,0.728968627421412
0.38,0.684547105928689,0.00264845157345467,0.118938227930223,0.684547105928689
0.39,0.63742398974869,0.00899429233837994,0.121717686988397,0.63742398974869
0.4,0.587785252292473,0.015290650939024,0.12403123855151,0.587785252292473
0.41,0.535826794978997,0.0215127265005706,0.125869684319237,0.535826794978997
0.42,0.481753674101716,0.027636010666306,0.127225702799075,0.481753674101716
0.43,0.425779291565073,0.0336363840728312,0.128093878718972,0.425779291565073
0.44,0.368124552684678,0.0394902118837825,0.128470723827632,0.368124552684678
0.45,0.309016994374948,0.0451744367182489,0.128354690537463,0.309016994374948
0.46,0.248689887164855,0.050666669852468,0.12774617842923,0.248689887164855
0.47,0.187381314585725,0.055945279559012,0.126647532115533,0.187381314585725
0.48,0.125333233564305,0.0609894763472205,0.125063031909691,0.125333233564305
0.49,0.0627905195293136,0.0657793951540143,0.12299887735682,0.0627905195293136
0.5,5.66553889764798e-16,0.0702961737354287,0.120463161985509,5.66553889764798e-16
0.51,-0.0627905195293129,0.0745220270577739,0.117465841965301,-0.0627905195293129
0.52,-0.125333233564304,0.0784403175110687,0.114018696443871,-0.125333233564304
0.53,-0.187381314585724,0.0820356206034088,0.110135280951121,-0.187381314585724
0.54,-0.248689887164855,0.0852937857667,0.105830873995645,-0.248689887164855
0.55,-0.309016994374947,0.0882019923788947,0.10112241670721,-0.309016994374947
0.56,-0.368124552684678,0.0907488002197842,0.0960284458786863,-0.368124552684678
0.57,-0.425779291565073,0.0929241946540514,0.090569020675605,-0.425779291565073
0.58,-0.481753674101715,0.0947196263085861,0.0847656439533852,-0.481753674101715
0.59,-0.535826794978996,0.0961280445079672,0.0786411764094222,-0.535826794978996
0.6,-0.587785252292473,0.0971439256316562,0.0722197472654701,-0.587785252292473
0.61,-0.637423989748689,0.097763294261921,0.0655266586487521,-0.637423989748689
0.62,-0.684547105928688,0.0979837395924615,0.0585882852039624,-0.684547105928688
0.63,-0.728968627421411,0.0978044243258319,0.0514319710827378,-0.728968627421411
0.64,-0.770513242775789,0.0972260884968804,0.0440859209060304,-0.770513242775789
0.65,-0.809016994374947,0.0962510461346286,0.0365790890009802,-0.809016994374947
0.66,-0.844327925502015,0.0948831765113434,0.0289410650717841,-0.844327925502015
0.67,-0.876306680043864,0.0931279085929118,0.021201957183543,-0.876306680043864
0.68,-0.904827052466019,0.0909921997772933,0.0133922731372976,-0.904827052466019
0.69,-0.929776485888251,0.0884845084224016,0.00554279993403941,-0.929776485888251
0.7,-0.951056516295154,0.0856147603566445,-0.00231551789792089,-0.951056516295154
0.710000000000001,-0.968583161128633,0.0823943098816965,-0.0101517000091739,-0.968583161128633
0.720000000000001,-0.98228725072869,0.0788358948811193,-0.0179348530348756,-0.98228725072869
0.730000000000001,-0.992114701314479,0.0749535866424573,-0.0256342922054809,-0.992114701314479
0.740000000000001,-0.998026728428272,0.070762734184909,-0.033219662516375,-0.998026728428272
0.750000000000001,-1,0.0662799038782134,-0.0406610586926958,-1
0.760000000000001,-0.998026728428271,0.0615228139502172,-0.0479291430243782,-0.998026728428271
0.770000000000001,-0.992114701314477,0.0565102646267041,-0.05499526132747,-0.992114701314477
0.780000000000001,-0.982287250728688,0.051262063943013,-0.061831555950255,-0.982287250728688
0.790000000000001,-0.96858316112863,0.0457989495357213,-0.0684110757961872,-0.96858316112863
0.800000000000001,-0.951056516295152,0.0401425068751882,-0.0747078826486244,-0.951056516295152
0.810000000000001,-0.929776485888249,0.0343150840558491,-0.0806971535808809,-0.929776485888249
0.820000000000001,-0.904827052466017,0.0283397036025769,-0.0863552789299523,-0.904827052466017
0.830000000000001,-0.876306680043861,0.0222399716383338,-0.0916599555228266,-0.876306680043861
0.840000000000001,-0.844327925502012,0.0160399847389829,-0.096590274599427,-0.844327925502012
0.850000000000001,-0.809016994374944,0.00976423477770377,-0.101126804497359,-0.809016994374944
0.860000000000001,-0.770513242775786,0.00343751236674118,-0.105251667213324,-0.770513242775786
0.870000000000001,-0.728968627421407,-0.00291519100939877,-0.108948609067444,-0.728968627421407
0.880000000000001,-0.684547105928684,-0.0092687816432848,-0.112203064879364,-0.684547105928684
0.890000000000001,-0.637423989748685,-0.0155981625698378,-0.115002215240303,-0.637423989748685
0.900000000000001,-0.587785252292468,-0.021878332708663,-0.117335037439543,-0.587785252292468
0.910000000000001,-0.535826794978992,-0.0280844853746101,-0.119192348724861,-0.535826794978992
0.920000000000001,-0.48175367410171,-0.0341921063269251,-0.120566842782682,-0.48175367410171
0.930000000000001,-0.425779291565067,-0.0401770703386857,-0.121453118276028,-0.425779291565067
0.940000000000001,-0.368124552684673,-0.0460157365877583,-0.121847700409535,-0.368124552684673
0.950000000000001,-0.309016994374942,-0.0516850418370966,-0.121749054620183,-0.309016994374942
0.960000000000001,-0.248689887164849,-0.0571625914823312,-0.121157592544168,-0.248689887164849
0.970000000000001,-0.187381314585719,-0.06242674788241,-0.120075670490538,-0.187381314585719
0.980000000000001,-0.125333233564299,-0.067456715762821,-0.118507580224895,-0.125333233564299
0.99,-0.0627905195293133,-0.0722326243996573,-0.116459531606983,-0.0627905195293133
1,-1.1331077795296e-15,-0.0767356058225796,-0.113939628778844,-1.1331077795296e-15
1.01,0.0627905195293137,-0.0809478694219688,-0.110957837716553,0.0627905195293137
1.02,0.125333233564303,-0.0848527721983313,-0.107525946832139,0.125333233564303
1.03,0.187381314585725,-0.0884348842015292,-0.103657520929751,0.187381314585725
1.04,0.248689887164854,-0.0916800497266067,-0.0993678471669628,0.248689887164854
1.05,0.309016994374946,-0.0945754429584842,-0.0946738750022489,0.309016994374946
1.06,0.368124552684677,-0.0971096186221866,-0.0895941493750925,0.368124552684677
1.07,0.425779291565072,-0.0992725572865544,-0.0841487372899802,0.425779291565072
1.08,0.481753674101715,-0.101055704695399,-0.0783591486080028,0.481753674101715
1.09,0.535826794978996,-0.102452005640299,-0.0722482516101417,0.535826794978996
1.1,0.587785252292473,-0.103455931836626,-0.0658401822337335,0.587785252292473
1.11,0.637423989748689,-0.104063503621591,-0.0591602490549309,0.637423989748689
1.12,0.684547105928689,-0.104272305825971,-0.0522348333565315,0.684547105928689
1.13,0.728968627421411,-0.104081497072675,-0.0450912851127457,0.728968627421411
1.14,0.770513242775789,-0.103491813262062,-0.0377578149830003,0.770513242775789
1.15,0.809016994374947,-0.102505564692984,-0.0302633828465386,0.809016994374947
1.16,0.844327925502014,-0.101126626729282,-0.0226375838731674,0.844327925502014
1.17,0.876306680043864,-0.0993604248398863,-0.0149105312990857,0.876306680043864
1.18,0.904827052466019,-0.0972139127388073,-0.00711273785970074,0.904827052466019
1.19,0.929776485888251,-0.0946955454559616,0.000725004561847615,0.929776485888251
1.2,0.951056516295153,-0.091815245449647,0.00857174670307891,0.951056516295153
1.21,0.968583161128631,-0.0885843639101105,0.0163965039253484,0.968583161128631
1.22,0.982287250728688,-0.085015635593756,0.0241683785415888,0.982287250728688
1.23,0.992114701314478,-0.0811231287715039,0.0318566816454936,0.992114701314478
1.24,0.998026728428272,-0.0769221896707571,0.0394310543470452,0.998026728428272
1.25,1,-0.0724293818391908,0.0468615875079429,1
1.26,0.998026728428272,-0.0676624208166114,0.0541189397995184,0.998026728428272
1.27,0.992114701314478,-0.0626401042603802,0.0611744535213607,0.992114701314478
1.28,0.982287250728689,-0.0573822376845268,0.0680002676457459,0.982287250728689
1.29,0.968583161128632,-0.0519095563440661,0.0745694278338098,0.968583161128632
1.3,0.951056516295154,-0.0462436433761347,0.0808559927401841,0.951056516295154
1.31,0.929776485888252,-0.0404068446308812,0.0868351364427764,0.929776485888252
1.32,0.90482705246602,-0.0344221804812194,0.092483246391636,0.90482705246602
1.33,0.876306680043864,-0.0283132549629817,0.0977780165922301,0.876306680043864
1.34,0.844327925502015,-0.0221041626168557,0.102698535643369,0.844327925502015
1.35,0.809016994374948,-0.0158193933985574,0.107225369308019,0.809016994374948
1.36,0.77051324277579,-0.00948373606023217,0.111340637089963,0.77051324277579
1.37,0.728968627421412,-0.00312218023368406,0.115028082964546,0.728968627421412
1.38,0.68454710592869,0.00324018207791979,0.118273139348006,0.68454710592869
1.39,0.63742398974869,0.00957825559869588,0.121062984728158,0.63742398974869
1.4,0.587785252292473,0.0158670408734687,0.123386594189814,0.587785252292473
1.41,0.535826794978997,0.0220817328016833,0.125234783013505,0.535826794978997
1.42,0.481753674101716,0.0281978186019271,0.126600242733256,0.481753674101716
1.43,0.425779291565072,0.0341911746255581,0.127477570283452,0.425779291565072
1.44,0.368124552684678,0.0400381613683513,0.127863288887346,0.368124552684678
1.45,0.309016994374948,0.0457157170003795,0.127755862309257,0.309016994374948
1.46,0.248689887164855,0.0512014481769866,0.127155700402067,0.248689887164855
1.47,0.187381314585726,0.0564737185937307,0.126065157822795,0.187381314585726
1.48,0.125333233564306,0.0615117342183205,0.124488524690328,0.125333233564306
1.49,0.0627905195293152,0.0662956254461218,0.122432009484884,0.0627905195293152
1.5,3.67394039744206e-16,0.0708065254999558,0.119903714672448,3.67394039744206e-16
1.51,-0.0627905195293127,0.0750266449842346,0.1169136048536,-0.0627905195293127
1.52,-0.125333233564303,0.0789393417934985,0.11347346708711,-0.125333233564303
1.53,-0.187381314585723,0.0825291872036075,0.109596864754179,-0.187381314585723
1.54,-0.248689887164855,0.0857820263960084,0.10529908375536,-0.248689887164855
1.55,-0.309016994374947,0.0886850345976183,0.100597072387467,-0.309016994374947
1.56,-0.368124552684677,0.091226767507708,0.0955093741221171,-0.368124552684677
1.56999999999999,-0.425779291565015,0.0933972065457394,0.0900560549175936,-0.425779291565015
1.57999999999999,-0.481753674101659,0.0951877984074485,0.0842586235163163,-0.481753674101659
1.58999999999999,-0.535826794978943,0.0965914887645645,0.0781399471384458,-0.535826794978943
1.59999999999999,-0.587785252292421,0.0976027501456436,0.0717241604328609,-0.587785252292421
1.60999999999999,-0.637423989748641,0.0982176037690602,0.0650365710986012,-0.637423989748641
1.61999999999999,-0.684547105928643,0.0984336351670753,0.0581035593855852,-0.684547105928643
1.62999999999999,-0.728968627421368,0.0982500037791398,0.0509524741920778,-0.728968627421368
1.63999999999999,-0.770513242775748,0.0976674463474761,0.0436115253364434,-0.770513242775748
1.64999999999999,-0.80901699437491,0.0966882737418918,0.036109671705288,-0.80901699437491
1.65999999999999,-0.844327925501981,0.0953163621778036,0.0284765075696576,-0.844327925501981
1.66999999999999,-0.876306680043833,0.0935571377221531,0.0207421453377856,-0.876306680043833
1.67999999999999,-0.904827052465992,0.0914175548599663,0.0129370969120109,-0.904827052465992
1.68999999999999,-0.929776485888228,0.0889060691694087,0.00509215325689133,-0.929776485888228
1.69999999999999,-0.951056516295134,0.0860326038834257,-0.00276173716665015,-0.951056516295134
1.70999999999999,-0.968583161128615,0.0828085107003841,-0.010593590497228,-0.968583161128615
1.71999999999999,-0.982287250728677,0.0792465250557648,-0.018372509740439,-0.982287250728677
1.72999999999999,-0.99211470131447,0.0753607158209901,-0.0260678068156452,-0.99211470131447
1.73999999999999,-0.998026728428268,0.0711664297558665,-0.0336491234888169,-0.998026728428268
1.74999999999999,-1,0.0666802310051081,-0.0410865513758709,-1
1.75999999999999,-0.998026728428276,0.0619198356596489,-0.0483507498469791,-0.998026728428276
1.76999999999999,-0.992114701314486,0.0569040419316683,-0.0554130618381027,-0.992114701314486
1.77999999999999,-0.982287250728701,0.0516526558606439,-0.0622456270093294,-0.982287250728701
1.78999999999999,-0.968583161128647,0.0461864132127429,-0.0688214916325053,-0.968583161128647
1.79999999999999,-0.951056516295174,0.0405268976408333,-0.0751147150122292,-0.951056516295174
1.80999999999999,-0.929776485888275,0.034696455487196,-0.0811004718255914,-0.929776485888275
1.81999999999999,-0.904827052466046,0.0287181076175319,-0.0867551501131071,-0.904827052466046
1.82999999999999,-0.876306680043894,0.0226154585301538,-0.0920564445097083,-0.876306680043894
1.83999999999999,-0.844327925502049,0.0164126032564989,-0.0969834441316449,-0.844327925502049
1.84999999999999,-0.809016994374985,0.010134032205739,-0.101516715326013,-0.809016994374985
1.85999999999999,-0.770513242775829,0.00380453452917767,-0.105638378137325,-0.770513242775829
1.86999999999999,-0.728968627421455,-0.00255089961683065,-0.109332177054847,-0.728968627421455
1.87999999999999,-0.684547105928735,-0.00890717787065441,-0.112583545046559,-0.684547105928735
1.88999999999999,-0.637423989748739,-0.0152392045225847,-0.115379661114397,-0.637423989748739
1.89999999999999,-0.587785252292524,-0.0215219796674762,-0.117709500857591,-0.587785252292524
1.90999999999999,-0.53582679497905,-0.0277306977998699,-0.11956388001316,-0.53582679497905
1.91999999999999,-0.481753674101771,-0.0338408457476757,-0.120935490657587,-0.481753674101771
1.92999999999999,-0.42577929156513,-0.0398282994387719,-0.121818930000775,-0.42577929156513
1.93999999999999,-0.368124552684737,-0.0456694190938627,-0.122210722027732,-0.368124552684737
1.94999999999999,-0.309016994375009,-0.0513411423664615,-0.122109330738828,-0.309016994375009
1.95999999999999,-0.248689887164916,-0.0568210756612027,-0.121515166528401,-0.248689887164916
1.96999999999999,-0.187381314585787,-0.062087582200643,-0.120430584482519,-0.187381314585787
1.97999999999999,-0.125333233564368,-0.0671198676380886,-0.118859875114291,-0.125333233564368
1.98999999999999,-0.0627905195293773,-0.0718980620428762,-0.116809247330381,-0.0627905195293773
1.99999999999999,-6.26623480986677e-14,-0.0764032982567649,-0.114286803988137,-6.26623480986677e-14
2.00999999999999,0.0627905195292505,-0.0806177865016808,-0.11130251026236,0.0627905195292505
2.01999999999999,0.125333233564241,-0.0845248843688924,-0.10786815342536,0.125333233564241
2.02999999999999,0.187381314585662,-0.088109162822738,-0.103997297372034,0.187381314585662
2.03999999999999,0.248689887164794,-0.091356466708606,-0.0997052282070052,0.248689887164794
2.04999999999999,0.309016994374888,-0.0942539708190834,-0.0950088948054104,0.309016994374888
2.05999999999999,0.368124552684619,-0.0967902307407179,-0.0899268408695019,0.368124552684619
2.06999999999999,0.425779291565015,-0.0989552274700351,-0.0844791328733277,0.425779291565015
2.07999999999999,0.481753674101658,-0.100740407345905,-0.0786872798260447,0.481753674101658
2.08999999999999,0.535826794978944,-0.102138715802259,-0.0725741492894496,0.535826794978944
2.09999999999999,0.587785252292422,-0.103144625030746,-0.0661638763264751,0.587785252292422
2.10999999999999,0.63742398974864,-0.103754155983675,-0.0594817688442461,0.63742398974864
2.11999999999999,0.684547105928641,-0.103964893912477,-0.0525542076287501,0.684547105928641
2.12999999999999,0.728968627421369,-0.103775997949868,-0.0454085417906602,0.728968627421369
2.13999999999999,0.77051324277575,-0.103188204466283,-0.0380729815017421,0.77051324277575
2.14999999999999,0.809016994374909,-0.102203824236704,-0.0305764860408401,0.809016994374909
2.15999999999999,0.84432792550198,-0.100826733056778,-0.0229486497895314,0.84432792550198
2.16999999999999,0.876306680043832,-0.0990623567602122,-0.0152195856843859,0.876306680043832
2.17999999999999,0.904827052465992,-0.0969176495607074,-0.00741980590077915,0.904827052465992
2.18999999999999,0.929776485888228,-0.09440106679276,0.000419898409779691,0.929776485888228
2.19999999999999,0.951056516295134,-0.0915225313813257,0.00826857836832151,0.951056516295134
2.20999999999999,0.968583161128615,-0.0882933947817963,0.0160952497973392,0.968583161128615
2.21999999999999,0.982287250728677,-0.0847263921804243,0.0238690155285693,0.982287250728677
2.22999999999999,0.99211470131447,-0.0808355922097365,0.0315591871309004,0.99211470131447
2.23999999999999,0.998026728428268,-0.0766363413893168,0.0391354060691235,0.998026728428268
2.24999999999999,1,-0.0721452035680635,0.0465677637131163,1
2.25999999999999,0.998026728428276,-0.0673798946371978,0.0538269191354444,0.998026728428276
2.26999999999999,0.992114701314486,-0.0623592125471482,0.0608842150041939,0.992114701314486
2.27999999999999,0.982287250728701,-0.0571029631166763,0.067711790713671,0.982287250728701
2.28999999999999,0.968583161128647,-0.0516318818625179,0.0742826922684761,0.968583161128647
2.29999999999999,0.951056516295174,-0.0459675522126989,0.080570978709716,0.951056516295174
2.30999999999999,0.929776485888275,-0.040132320282693,0.086551824460704,0.929776485888275
2.31999999999999,0.904827052466047,-0.0341492067054609,0.0922016173199781,0.904827052466047
2.32999999999999,0.876306680043894,-0.0280418157660881,0.0974980516295275,0.876306680043894
2.33999999999999,0.844327925502049,-0.0218342422565323,0.102420216311154,0.844327925502049
2.34999999999999,0.809016994374984,-0.0155509763777217,0.106948677391015,0.809016994374984
2.35999999999999,0.770513242775829,-0.00921680708730252,0.111065554774922,0.770513242775829
2.36999999999999,0.728968627421455,-0.00285672428618174,0.114754592665129,0.728968627421455
2.37999999999999,0.684547105928735,0.00350417981834493,0.118001223786917,0.684547105928735
2.38999999999999,0.637423989748739,0.0098408097741654,0.120792626857052,0.637423989748739
2.39999999999999,0.587785252292524,0.0161281658782905,0.123117777359106,0.587785252292524
2.40999999999999,0.53582679497905,0.0223414428093855,0.124967490694396,0.53582679497905
2.41999999999999,0.481753674101771,0.0284561276613937,0.126334458743335,0.481753674101771
2.42999999999999,0.425779291565132,0.03444809645822,0.127213278653949,0.425779291565132
2.43999999999999,0.368124552684736,0.040293709637556,0.127600473900946,0.368124552684736
2.44999999999999,0.309016994375007,0.045969905105597,0.127494508594112,0.309016994375007
2.45999999999999,0.248689887164916,0.0514542893822511,0.126895792650581,0.248689887164916
2.46999999999999,0.187381314585789,0.0567252259558209,0.125806681027284,0.187381314585789
2.47999999999999,0.125333233564369,0.0617619205821925,0.124231464052582,0.125333233564369
2.48999999999999,0.0627905195293757,0.0665445036313918,0.122176350484372,0.0627905195293757
2.49999999999999,6.45611696179827e-14,0.0710541080267253,0.119649442950957,6.45611696179827e-14
2.50999999999999,-0.0627905195292486,0.0752729442221827,0.116660706249285,-0.0627905195292486
2.51999999999999,-0.12533323356424,0.0791843700043221,0.11322192767767,-0.12533323356424
2.52999999999999,-0.187381314585664,0.0827729564376822,0.10934667076514,-0.187381314585664
2.53999999999999,-0.248689887164793,0.0860245485863693,0.105050221612629,-0.248689887164793
2.54999999999999,-0.309016994374888,0.0889263215825413,0.100349528718165,-0.309016994374888
2.55999999999999,-0.368124552684619,0.0914668308562109,0.0952631357779699,-0.368124552684619
2.56999999999999,-0.425779291565015,0.0936360577916651,0.0898111088308249,-0.425779291565015
2.57999999999999,-0.481753674101659,0.0954254488222855,0.0840149570292315,-0.481753674101659
2.58999999999999,-0.535826794978942,0.0968279496118394,0.0778975474410619,-0.535826794978942
2.59999999999999,-0.587785252292421,0.097838032506656,0.0714830151387023,-0.587785252292421
2.60999999999999,-0.63742398974864,0.0984517185838329,0.0647966678590796,-0.63742398974864
2.61999999999999,-0.684547105928644,0.0986665932114801,0.0578648860344381,-0.684547105928644
2.62999999999998,-0.728968627421325,0.0984818158053027,0.0507150187814795,-0.728968627421325
2.63999999999998,-0.770513242775709,0.0978981228047898,0.0433752759685539,-0.770513242775709
2.64999999999998,-0.809016994374873,0.0969178251123613,0.0358746168232546,-0.809016994374873
2.65999999999998,-0.844327925501947,0.0955447987780822,0.0282426355465485,-0.844327925501947
2.66999999999998,-0.876306680043802,0.0937844696874991,0.0205094448203986,-0.876306680043802
2.67999999999998,-0.904827052465965,0.0916437922995886,0.0127055567566468,-0.904827052465965
2.68999999999998,-0.929776485888205,0.089131222029167,0.00486176227485669,-0.929776485888205
2.69999999999998,-0.951056516295115,0.0862566819621898,-0.00299098991081824,-0.951056516295115
2.70999999999998,-0.9685831611286,0.0830315237383064,-0.0108217157733403,-0.9685831611286
2.71999999999998,-0.982287250728664,0.0794684826665751,-0.0185995182680662,-0.982287250728664
2.72999999999998,-0.992114701314462,0.0755816274896777,-0.0262937090405602,-0.992114701314462
2.73999999999998,-0.998026728428264,0.0713863048782096,-0.0338739299246188,-0.998026728428264
2.74999999999998,-1,0.0668990788649351,-0.0413102722663199,-1
2.75999999999998,-0.99802672842828,0.0621376654615929,-0.048573395338791,-0.99802672842828
2.76999999999998,-0.992114701314494,0.0571208627170067,-0.0556346419788953,-0.992114701314494
2.77999999999998,-0.982287250728712,0.0518684766260539,-0.062466151686872,-0.982287250728712
2.78999999999998,-0.968583161128663,0.0464012428299808,-0.0690409706487357,-0.968583161128663
2.79999999999998,-0.951056516295193,0.0407407448845332,-0.0753331580269478,-0.951056516295193
2.80999999999998,-0.929776485888299,0.0349093290421158,-0.0813178883929906,-0.929776485888299
2.81999999999998,-0.904827052466073,0.0289300160579899,-0.0869715496854502,-0.904827052466073
2.82999999999998,-0.876306680043924,0.0228264103472657,-0.0922718363700677,-0.876306680043924
2.83999999999998,-0.844327925502083,0.0166226068423603,-0.097197837530572,-0.844327925502083
2.84999999999998,-0.809016994375022,0.0103430958435859,-0.101730119361595,-0.809016994375022
2.85999999999998,-0.77051324277587,0.00401266647772346,-0.105850801814049,-0.77051324277587
2.86999999999998,-0.728968627421499,-0.00234369130165875,-0.109543629240187,-0.728968627421499
2.87999999999998,-0.684547105928782,-0.00870088511688731,-0.112794034539784,-0.684547105928782
2.88999999999998,-0.637423989748789,-0.0150338193391427,-0.115589196573293,-0.637423989748789
2.89999999999998,-0.587785252292577,-0.0213174942657193,-0.117918090883997,-0.587785252292577
2.90999999999998,-0.535826794979102,-0.0275271043842667,-0.119771533080742,-0.535826794979102
2.91999999999998,-0.481753674101826,-0.0336381366236231,-0.121142215090511,-0.481753674101826
2.92999999999998,-0.425779291565187,-0.0396264670515939,-0.122024734272123,-0.425779291565187
2.93999999999998,-0.368124552684795,-0.0454684558569662,-0.122415614159884,-0.368124552684795
2.94999999999998,-0.309016994375068,-0.051141040852895,-0.122313318896987,-0.309016994375068
2.95999999999998,-0.248689887164978,-0.056621828518209,-0.121718258712644,-0.248689887164978
2.96999999999998,-0.18738131458585,-0.0618891821195597,-0.120632788507223,-0.18738131458585
2.97999999999998,-0.125333233564431,-0.0669223074199236,-0.119061198963089,-0.125333233564431
2.98999999999998,-0.0627905195294414,-0.0717013345321965,-0.117009698634475,-0.0627905195294414
2.99999999999998,-1.25079766837506e-13,-0.0762073964222335,-0.114486390557372,-1.25079766837506e-13
3.00999999999998,0.0627905195291882,-0.0804227033677359,-0.111501239466399,0.0627905195291882
3.01999999999998,0.125333233564179,-0.0843306130538005,-0.108066032794663,0.125333233564179
3.02999999999998,0.187381314585601,-0.087915696447486,-0.104194334234756,0.187381314585601
3.03999999999998,0.248689887164732,-0.0911637985009627,-0.0999014300001028,0.248689887164732
3.04999999999998,0.309016994374827,-0.0940620942507793,-0.0952042685391468,0.309016994374827
3.05999999999998,0.36812455268456,-0.0965991390319341,-0.0901213939066596,0.36812455268456
3.06999999999998,0.425779291564957,-0.0987649140677894,-0.0846728721974188,0.425779291564957
3.07999999999998,0.481753674101603,-0.100550865846031,-0.0788802125025143,0.481753674101603
3.08999999999998,0.535826794978891,-0.101949939774626,-0.0727662820400561,0.535826794978891
3.09999999999998,0.587785252292372,-0.102956608154746,-0.0663552161779044,0.587785252292372
3.10999999999998,0.63742398974859,-0.10356689191735,-0.0596723224795864,0.63742398974859
3.11999999999998,0.684547105928594,-0.103778376447894,-0.0527439817261308,0.684547105928594
3.12999999999998,0.728968627421325,-0.103590220963626,-0.0455975429845224,0.728968627421325
3.13999999999998,0.770513242775709,-0.103003161907107,-0.0382612162713953,0.770513242775709
3.14999999999998,0.809016994374873,-0.102019510049543,-0.0307639607917071,0.809016994374873
3.15999999999998,0.844327925501947,-0.10064314127511,-0.0231353711263383,0.844327925501947
3.16999999999998,0.876306680043802,-0.0988794815337912,-0.0154055597717934,0.876306680043802
3.17999999999998,0.904827052465965,-0.0967354850145999,-0.0076050390032327,0.904827052465965
3.18999999999998,0.929776485888204,-0.0942196071387816,0.000235400032316233,0.929776485888204
3.19999999999998,0.951056516295114,-0.0913417709394001,0.00808480860889586,0.951056516295114
3.20999999999998,0.968583161128599,-0.088113327906658,0.0159122026673639,0.968583161128599
3.21999999999998,0.982287250728665,-0.0845470132592645,0.0236866850424449,0.982287250728665
3.22999999999998,0.992114701314462,-0.0806568957039439,0.0313775672417429,0.992114701314462
3.23999999999998,0.998026728428264,-0.0764583217999785,0.0389544909903395,0.998026728428264
3.24999999999998,1,-0.07196785548152,0.0463875476723983,1
3.25999999999998,0.99802672842828,-0.0672032126882238,0.0536473963614612,0.99802672842828
3.26999999999998,0.992114701314494,-0.0621831914131113,0.0607053798329535,0.992114701314494
3.27999999999998,0.982287250728713,-0.0569275975392695,0.0675336375205846,0.982287250728713
3.28999999999998,0.968583161128663,-0.0514571666319614,0.0741052155106574,0.968583161128663
3.29999999999998,0.951056516295193,-0.0457934821754454,0.0803941728905579,0.951056516295193
3.30999999999998,0.929776485888298,-0.0399588903343455,0.0863756841332755,0.929776485888298
3.31999999999998,0.904827052466073,-0.0339764117975052,0.0920261371061835,0.904827052466073
3.32999999999998,0.876306680043924,-0.0278696508957584,0.0973232262154159,0.876306680043924
