"Time [us]","Current(w1) [A]","Current(w2) [A]","Current(w3) [A]","Current(w4) [A]"
1.78999999999999,-0.968583161128647,0.564995841068182,0.748158201139676,-0.968583161128647
1.79999999999999,-0.951056516295174,0.535116731245063,0.703743286511186,-0.951056516295174
1.80999999999999,-0.929776485888275,0.503127048191082,0.65656437684539,-0.929776485888275
1.81999999999999,-0.904827052466046,0.469152879923876,0.606807406838647,-0.904827052466046
1.82999999999999,-0.876306680043894,0.433328151221037,0.554668493314376,-0.876306680043894
1.83999999999999,-0.844327925502049,0.395794094960127,0.500353161206381,-0.844327925502049
1.84999999999999,-0.809016994374985,0.356698694496477,0.444075531985845,-0.809016994374985
1.85999999999999,-0.770513242775829,0.316196099567254,0.38605747856595,-0.770513242775829
1.86999999999999,-0.728968627421455,0.27444601780122,0.326527749347077,-0.728968627421455
1.87999999999999,-0.684547105928735,0.231613084277643,0.265721065304302,-0.684547105928735
1.88999999999999,-0.637423989748739,0.187866211654942,0.203877193388301,-0.637423989748739
1.89999999999999,-0.587785252292524,0.143377923399394,0.141240000167454,-0.587785252292524
1.90999999999999,-0.53582679497905,0.0983236728616856,0.0780564890967556,-0.53582679497905
1.91999999999999,-0.481753674101771,0.0528811506474209,0.0145758256025515,-0.481753674101771
1.92999999999999,-0.42577929156513,0.00722958329990075,-0.0489516464568439,-0.42577929156513
1.93999999999999,-0.368124552684737,-0.0384509741773307,-0.112275392991803,-0.368124552684737
1.94999999999999,-0.309016994375009,-0.0839803489813605,-0.175145678530403,-0.309016994375009
1.95999999999999,-0.248689887164916,-0.129178961720836,-0.237314552056613,-0.248689887164916
1.96999999999999,-0.187381314585787,-0.17386853519121,-0.298536825639102,-0.187381314585787
1.97999999999999,-0.125333233564368,-0.217872798074324,-0.358571042281385,-0.125333233564368
1.98999999999999,-0.0627905195293773,-0.261018180677181,-0.417180428952759,-0.0627905195293773
1.99999999999999,-6.26623480986677e-14,-0.303134500064278,-0.474133831212972,-6.26623480986677e-14
2.00999999999999,0.0627905195292505,-0.344055631719778,-0.529206625582881,0.0627905195292505
2.01999999999999,0.125333233564241,-0.383620165267929,-0.582181606140052,0.125333233564241
2.02999999999999,0.187381314585662,-0.421672041660233,-0.632849841960683,0.187381314585662
2.03999999999999,0.248689887164794,-0.458061168982748,-0.681011501677416,0.248689887164794
2.04999999999999,0.309016994374888,-0.492644014984683,-0.726476642323875,0.309016994374888
2.05999999999999,0.368124552684619,-0.525284173633921,-0.769065959054719,0.368124552684619
2.06999999999999,0.425779291565015,-0.555852903447893,-0.808611492836293,0.425779291565015
2.07999999999999,0.481753674101658,-0.584229635728756,-0.844957293605792,0.481753674101658
2.08999999999999,0.535826794978944,-0.610302450300344,-0.877960035619282,0.535826794978944
2.09999999999999,0.587785252292422,-0.63396851753338,-0.907489583287708,0.587785252292422
2.10999999999999,0.63742398974864,-0.655134503997055,-0.933429504886823,0.63742398974864
2.11999999999999,0.684547105928641,-0.67371694095482,-0.955677532159371,0.684547105928641
2.12999999999999,0.728968627421369,-0.689642553874067,-0.974145963983062,0.728968627421369
2.13999999999999,0.77051324277575,-0.702848551573195,-0.98876201249905,0.77051324277575
2.14999999999999,0.809016994374909,-0.713282874215876,-0.999468090751881,0.809016994374909
2.15999999999999,0.84432792550198,-0.720904398707621,-1.00622203973608,0.84432792550198
2.16999999999999,0.876306680043832,-0.725683101117602,-1.00899729502419,0.876306680043832
2.17999999999999,0.904827052465992,-0.727600175114494,-1.00778299154102,0.904827052465992
2.18999999999999,0.929776485888228,-0.726648106341609,-1.00258400675002,0.929776485888228
2.19999999999999,0.951056516295134,-0.722830702139119,-0.993420941372101,0.951056516295134
2.20999999999999,0.968583161128615,-0.716163076501523,-0.980330037979375,0.968583161128615
2.21999999999999,0.982287250728677,-0.706671590471183,-0.96336303840108,0.982287250728677
2.22999999999999,0.99211470131447,-0.694393748128849,-0.942586979151569,0.99211470131447
2.23999999999999,0.998026728428268,-0.679378048750059,-0.918083927448978,0.998026728428268
