"Time [us]","Current(p1) [A]","Current(s1) [A]","Current(s2) [A]","Current(s3) [A]","Current(s1)+Current(s2)+Current(s3) [A]"
2.55999999999999,-0.368124552684619,-0.300540882339787,0.369993025353344,-0.069347898775646,0.000104244237911014
2.56999999999999,-0.425779291565015,-0.343944396275658,0.423757585695007,-0.0797115020986998,0.000101687320649205
2.57999999999999,-0.481753674101659,-0.385995752110816,0.475852196698119,-0.0897577154951759,9.87290921271172e-05
2.58999999999999,-0.535826794978942,-0.42652903128777,0.526071347988113,-0.0994469354732582,9.53812270847731e-05
2.59999999999999,-0.587785252292421,-0.465384306456222,0.57421693012907,-0.10874096673453,9.16569383180715e-05
2.60999999999999,-0.63742398974864,-0.502408271993142,0.620099016146079,-0.117603173229055,8.75709238820077e-05
2.61999999999999,-0.684547105928644,-0.537454849303009,0.663536611410573,-0.125998622798133,8.31393094309352e-05
2.62999999999998,-0.728968627421325,-0.570385762859467,0.704358367495724,-0.133894225052242,7.83795840150481e-05
2.63999999999998,-0.770513242775709,-0.601071086682674,0.742403258449985,-0.141258861234779,7.33105325320671e-05
2.64999999999998,-0.809016994374873,-0.62938975644244,0.777521216886589,-0.148063508284041,6.79521601080479e-05
2.65999999999998,-0.844327925501947,-0.655230047562564,0.809573725605697,-0.154281352429362,6.23256137709804e-05
2.66999999999998,-0.876306680043802,-0.678490016129962,0.83843436455759,-0.159887895328805,5.64530988230449e-05
2.67999999999998,-0.904827052465965,-0.699077901188368,0.863989309930078,-0.16486105095007,5.03577916400599e-05
2.68999999999998,-0.929776485888205,-0.716912486944195,0.88613778300154,-0.169181232310105,4.40637472400307e-05
2.69999999999998,-0.951056516295115,-0.731923422979172,0.90479244785964,-0.172831429075017,3.75958054509573e-05
2.70999999999998,-0.9685831611286,-0.744051502508649,0.919879756776489,-0.175797274775438,3.09794924019946e-05
2.71999999999998,-0.982287250728664,-0.753248895428197,0.931340239515189,-0.178067103167407,2.42409195850002e-05
2.72999999999998,-0.992114701314462,-0.759479337163068,0.939128738397062,-0.179631994553049,1.74066809449647e-05
2.73999999999998,-0.998026728428264,-0.762718272516078,0.943214587158303,-0.180485810893914,1.0503748310936e-05
2.74999999999998,-1,-0.762952951602675,0.943581731052831,-0.180625220086119,3.55936403709234e-06
2.75999999999998,-0.99802672842828,-0.760182480490611,0.940228790480656,-0.180049709055275,-3.39906523000311e-06
2.76999999999998,-0.992114701314494,-0.754417825281326,0.933169067089816,-0.17876158588644,-1.0344077950003e-05
2.77999999999998,-0.982287250728712,-0.745681767975471,0.922430490171366,-0.176765970461171,-1.72482652760209e-05
2.78999999999998,-0.968583161128663,-0.734008817281329,0.908055507505267,-0.174070774603537,-2.40843795990819e-05
2.79999999999998,-0.951056516295193,-0.719445072018155,0.890100917275877,-0.170686670699574,-3.0825441851956e-05
2.80999999999998,-0.929776485888299,-0.702048039145376,0.86863764364319,-0.166627049346045,-3.7444848230983e-05
2.81999999999998,-0.904827052466073,-0.681886407221371,0.843750457809199,-0.161907967062751,-4.3916474922967e-05
2.82999999999998,-0.876306680043924,-0.659039774878313,0.815537642420383,-0.15654808232341,-5.02147813400411e-05
2.83999999999998,-0.844327925502083,-0.633598336983754,0.784110604505469,-0.150568582432811,-5.63149110960059e-05
2.84999999999998,-0.809016994375022,-0.605662528607309,0.749593435377844,-0.143993099560248,-6.21927897130059e-05
2.85999999999998,-0.77051324277587,-0.575342628429724,0.712122420673402,-0.136847617463525,-6.7825219846912e-05
2.86999999999998,-0.728968627421499,-0.542758323845295,0.671845503274839,-0.129160369402444,-7.31899728999286e-05
2.87999999999998,-0.684547105928782,-0.50803823859849,0.628921698836056,-0.120961726114302,-7.82658767359834e-05
2.88999999999998,-0.637423989748789,-0.471319425046838,0.583520468521112,-0.112284076373222,-8.30328989480517e-05
2.89999999999998,-0.587785252292577,-0.432746822918856,0.535821049678176,-0.103161698985863,-8.74722265430117e-05
2.90999999999998,-0.535826794979102,-0.392472688129685,0.486011749528997,-0.0936306277383942,-9.15663390821941e-05
2.91999999999998,-0.481753674101826,-0.350655991319411,0.434289201051718,-0.0837285088118525,-9.52990795455161e-05
2.92999999999998,-0.425779291565187,-0.307461790440649,0.380857587026708,-0.0734944523023453,-9.86557162862556e-05
2.93999999999998,-0.368124552684795,-0.263060579799098,0.325927835090379,-0.0629688782933621,-0.00010162300208115
2.94999999999998,-0.309016994375068,-0.217627616741188,0.269716784460753,-0.0521933569459707,-0.000104189226405718
2.95999999999998,-0.248689887164978,-0.17134223005234,0.212446330355403,-0.0412104445647861,-0.000106344261723103
2.96999999999998,-0.18738131458585,-0.12438711275049,0.154342548503068,-0.0300635153557622,-0.000108079603184198
2.97999999999998,-0.125333233564431,-0.0769476000938092,0.0956348025294314,-0.018796590837549,-0.000109388401926796
2.98999999999998,-0.0627905195294414,-0.0292109392797902,0.0365548394307459,-0.00745416564393586,-0.000110265492980157
2.99999999999998,-1.25079766837506e-13,0.0186344505530038,-0.0226641257428709,0.00391896777536748,-0.000110707414499621
3.00999999999998,0.0627905195291882,0.066399721003287,-0.0817883298683904,0.0152778964422272,-0.00011071242287619
