"Time [us]","Current(w1) [A]","Current(w2) [A]","Current(w4) [A]","Current(w6) [A]","Current(w2)+Current(w4)+Current(w6) [A]"
1.31,0.929776485888252,-0.595330628329571,0.299307962885711,0.296027312801101,4.64735724103882e-06
1.32,0.90482705246602,-0.577634255634788,0.288348544513587,0.289291160795065,5.44967386401085e-06
1.33,0.876306680043864,-0.557624599519507,0.276191526798131,0.281439303204868,6.23048349196464e-06
1.34,0.844327925502015,-0.535380732047909,0.26288519075014,0.272502528002308,6.98670453896932e-06
1.35,0.809016994374948,-0.510990542732321,0.248482351879536,0.262515906205402,7.71535261695488e-06
1.36,0.77051324277579,-0.484550387792358,0.233040147063237,0.251518654281236,8.41355211500527e-06
1.37,0.728968627421412,-0.456164713492172,0.216619814338341,0.239553977701251,9.07854741996617e-06
1.38,0.68454710592869,-0.425945643367966,0.199286448415793,0.226668902666448,9.7077142750257e-06
1.39,0.63742398974869,-0.39401253454881,0.18110874420089,0.212914088917344,1.02985694239721e-05
1.4,0.587785252292473,-0.360491508198894,0.162158726632039,0.198343630348078,1.08487812230385e-05
1.41,0.535826794978997,-0.325514949876613,0.142511465178348,0.183014840876398,1.13561781329985e-05
1.42,0.481753674101716,-0.289220989744362,0.122244777912972,0.166988030589151,1.18187577609896e-05
1.43,0.425779291565072,-0.251752954517786,0.101438926178243,0.150326263033924,1.2234694380997e-05
1.44,0.368124552684678,-0.213258804203946,0.0801762938885656,0.133095112661991,1.26023466106295e-05
1.45,0.309016994374948,-0.173890547966772,0.0585410685989032,0.115362399631284,1.29202634152059e-05
1.46,0.248689887164855,-0.133803641495393,0.0366189013219127,0.0971979273638035,1.31871903231995e-05
1.47,0.187381314585726,-0.0931563785227932,0.0144965768902186,0.078673203705969,1.34020733944112e-05
1.48,0.125333233564306,-0.0521092599018363,-0.00773833544364199,0.0598611594106542,1.35640651759139e-05
1.49,0.0627905195293152,-0.0108243666135011,-0.0299978227416525,0.0408358618810621,1.36725259084966e-05
1.5,3.67394039744206e-16,0.030535285414966,-0.0521937789049215,0.0216722205178519,1.37270278963986e-05
1.51,-0.0627905195293127,0.0718063840754826,-0.074238350276689,0.00244569355682687,1.37273556204635e-05
1.52,-0.125333233564303,0.112825968818042,-0.0960442837206531,-0.0167680115891067,1.36735082821929e-05
1.53,-0.187381314585723,0.153432073290924,-0.117525269652593,-0.0358932379404101,1.35656979209156e-05
1.54,-0.248689887164855,0.193464361727578,-0.138596283636669,-0.0548546737405699,1.34043503390927e-05
1.55,-0.309016994374947,0.232764766060134,-0.159173922133601,-0.073577653824233,1.31901023000119e-05
1.56,-0.368124552684677,0.271178105579168,-0.179176729641177,-0.091988452139067,1.29237989239805e-05
1.56999999999999,-0.425779291565015,0.30855270343317,-0.198525523646373,-0.110014573295044,1.26064917529978e-05
1.57999999999999,-0.481753674101659,0.344740980223415,-0.217143702865878,-0.127585037924864,1.2239432672978e-05
1.58999999999999,-0.535826794978943,0.379600041903359,-0.234957553484481,-0.144630664348395,1.18240704830019e-05
1.59999999999999,-0.587785252292421,0.41299223962748,-0.251896537565536,-0.161084340017681,1.13620442630247e-05
1.60999999999999,-0.637423989748641,0.444785713996653,-0.26789357127293,-0.176881287546159,1.08551775639953e-05
1.61999999999999,-0.684547105928643,0.474854916685313,-0.282885291667661,-0.191959319546955,1.03054706969696e-05
1.62999999999999,-0.728968627421368,0.503081104115938,-0.296812304568211,-0.206259084454646,9.71509308098084e-06
1.63999999999999,-0.770513242775748,0.529352808582469,-0.309619420382989,-0.219724301824704,9.08637477600727e-06
1.64999999999999,-0.80901699437491,0.553566274861481,-0.321255871691661,-0.232301981373151,8.42179666904475e-06
1.65999999999999,-0.844327925501981,0.575625871833928,-0.331675512034013,-0.243942635817734,7.72398218096271e-06
1.66999999999999,-0.876306680043833,0.59544446921738,-0.340837000274784,-0.254600473257866,6.99568473006007e-06
1.67999999999999,-0.904827052465992,0.612943782094721,-0.34870396183184,-0.264233580484136,6.2397787450319e-06
1.68999999999999,-0.929776485888228,0.628054679467482,-0.355245134686654,-0.27280408553332,5.45924750799953e-06
1.69999999999999,-0.951056516295134,0.640717455996006,-0.360434489092903,-0.280278309731753,4.65717135006427e-06
1.70999999999999,-0.968583161128615,0.650882069209758,-0.364251332780073,-0.28662689971401,3.83671567499855e-06
