"Time [us]","Current(w1) [A]","Current(w2) [A]","Current(w3) [A]","Current(w4) [A]"
0.47,0.187381314585725,0.248612081632879,0.42592310764955,0.187381314585725
0.48,0.125333233564305,0.264678412151849,0.441818258322657,0.125333233564305
0.49,0.0627905195293136,0.279710730021621,0.456004613867891,0.0627905195293136
0.5,5.66553889764798e-16,0.293647822951517,0.468423142732585,5.66553889764798e-16
0.51,-0.0627905195293129,0.306433015140943,0.479022129285287,-0.0627905195293129
0.52,-0.125333233564304,0.318014366322555,0.48775733969399,-0.125333233564304
0.53,-0.187381314585724,0.32834485544666,0.494592162309934,-0.187381314585724
0.54,-0.248689887164855,0.337382547148441,0.499497722296971,-0.248689887164855
0.55,-0.309016994374947,0.345090740317763,0.502452968655758,-0.309016994374947
0.56,-0.368124552684678,0.351438097793935,0.503444733872406,-0.368124552684678
0.57,-0.425779291565073,0.35639875703432,0.502467764622932,-0.425779291565073
0.58,-0.481753674101715,0.359952420290201,0.499524724071454,-0.481753674101715
0.59,-0.535826794978996,0.362084424213916,0.494626164964044,-0.535826794978996
0.6,-0.587785252292473,0.362785788453127,0.487790473177618,-0.587785252292473
0.61,-0.637423989748689,0.362053243277879,0.479043782336563,-0.637423989748689
0.62,-0.684547105928688,0.359889234524,0.46841985893656,-0.684547105928688
0.63,-0.728968627421411,0.356301908040223,0.455959959179018,-0.728968627421411
0.64,-0.770513242775789,0.35130507169522,0.441712656997694,-0.770513242775789
0.65,-0.809016994374947,0.344918135760976,0.425733644229049,-0.809016994374947
0.66,-0.844327925502015,0.337166031881205,0.408085503837142,-0.844327925502015
0.67,-0.876306680043864,0.328079110460128,0.388837456414326,-0.876306680043864
0.68,-0.904827052466019,0.317693017821211,0.368065081663237,-0.904827052466019
0.69,-0.929776485888251,0.306048551968065,0.3458500150576,-0.929776485888251
0.7,-0.951056516295154,0.29319149900589,0.322279621127028,-0.951056516295154
0.710000000000001,-0.968583161128633,0.279172449878355,0.297446644833492,-0.968583161128633
0.720000000000001,-0.98228725072869,0.264046598615816,0.271448842189266,-0.98228725072869
0.730000000000001,-0.992114701314479,0.247873522502061,0.244388591088436,-0.992114701314479
0.740000000000001,-0.998026728428272,0.230716945250356,0.21637248480867,-0.998026728428272
0.750000000000001,-1,0.21264448410999,0.187510908762043,-1
0.760000000000001,-0.998026728428271,0.193727381450156,0.157917602763512,-0.998026728428271
0.770000000000001,-0.992114701314477,0.174040222528908,0.127709210116962,-0.992114701314477
0.780000000000001,-0.982287250728688,0.15366064009361,0.0970048157136685,-0.982287250728688
0.790000000000001,-0.96858316112863,0.132669006984496,0.0659254744960769,-0.96858316112863
0.800000000000001,-0.951056516295152,0.111148118137911,0.0345937322794539,-0.951056516295152
0.810000000000001,-0.929776485888249,0.0891828630882873,0.00313314095374226,-0.929776485888249
0.820000000000001,-0.904827052466017,0.0668598903274287,-0.0283322299793813,-0.904827052466017
0.830000000000001,-0.876306680043861,0.0442672646794566,-0.059678284323625,-0.876306680043861
0.840000000000001,-0.844327925502012,0.0214941193146554,-0.0907813895741405,-0.844327925502012
0.850000000000001,-0.809016994374944,-0.00136969655883072,-0.121518865620212,-0.809016994374944
0.860000000000001,-0.770513242775786,-0.024233972633816,-0.151769469619768,-0.770513242775786
0.870000000000001,-0.728968627421407,-0.0470084939150513,-0.181413875031448,-0.728968627421407
0.880000000000001,-0.684547105928684,-0.0696033970588969,-0.210335143124185,-0.684547105928684
0.890000000000001,-0.637423989748685,-0.0919295253237046,-0.238419184864551,-0.637423989748685
0.900000000000001,-0.587785252292468,-0.113898780679838,-0.26555521169623,-0.587785252292468
0.910000000000001,-0.535826794978992,-0.135424471729041,-0.29163617311013,-0.535826794978992
0.920000000000001,-0.48175367410171,-0.156421655995841,-0.31655917940795,-0.48175367410171
0.930000000000001,-0.425779291565067,-0.176807475416277,-0.340225908073263,-0.425779291565067
0.940000000000001,-0.368124552684673,-0.196501483353055,-0.362542992122424,-0.368124552684673
0.950000000000001,-0.309016994374942,-0.215425962369163,-0.383422388858016,-0.309016994374942
0.960000000000001,-0.248689887164849,-0.233506230993503,-0.402781727345317,-0.248689887164849
0.970000000000001,-0.187381314585719,-0.250670938637884,-0.420544633870557,-0.187381314585719
0.980000000000001,-0.125333233564299,-0.266852347152425,-0.436641033536866,-0.125333233564299
0.99,-0.0627905195293133,-0.281986598328374,-0.451007426791753,-0.0627905195293133
1,-1.1331077795296e-15,-0.296013965923074,-0.463587140155093,-1.1331077795296e-15
1.01,0.0627905195293137,-0.308879091692515,-0.474330550558787,0.0627905195293137
1.02,0.125333233564303,-0.320531203508169,-0.483195280200288,0.125333233564303
1.03,0.187381314585725,-0.330924316245564,-0.490146365344215,0.187381314585725
1.04,0.248689887164854,-0.340017412823966,-0.495156392710909,0.248689887164854
1.05,0.309016994374946,-0.347774606529854,-0.498205609325521,0.309016994374946
1.06,0.368124552684677,-0.354165282604523,-0.499281999594278,0.368124552684677
1.07,0.425779291565072,-0.359164218832498,-0.498381332822518,0.425779291565072
1.08,0.481753674101715,-0.362751685471941,-0.495507180536357,0.481753674101715
1.09,0.535826794978996,-0.364913522895659,-0.490670901970787,0.535826794978996
1.1,0.587785252292473,-0.365641197698573,-0.483891599318129,0.587785252292473
1.11,0.637423989748689,-0.36493183615342,-0.475196042580941,0.637423989748689
1.12,0.684547105928689,-0.362788235810085,-0.464618563702526,0.684547105928689
1.13,0.728968627421411,-0.359218854206977,-0.452200921312466,0.728968627421411
1.14,0.770513242775789,-0.354237775867752,-0.437992136021424,0.770513242775789
1.15,0.809016994374947,-0.347864656384393,-0.4220482967651,0.809016994374947
1.16,0.844327925502014,-0.340124645063128,-0.404432339505523,0.844327925502014
1.17,0.876306680043864,-0.331048285649813,-0.385213799123415,0.876306680043864
1.18,0.904827052466019,-0.320671395585668,-0.364468534586804,0.904827052466019
1.19,0.929776485888251,-0.30903492506722,-0.342278429950952,0.929776485888251
1.2,0.951056516295153,-0.296184795161057,-0.318731071247348,0.951056516295153
1.21,0.968583161128631,-0.282171716521268,-0.293919400496001,0.968583161128631
1.22,0.982287250728688,-0.267050989491111,-0.267941349180453,0.982287250728688
1.23,0.992114701314478,-0.250882285710792,-0.240899451782645,0.992114701314478
1.24,0.998026728428272,-0.233729412707835,-0.212900441004727,0.998026728428272
1.25,1,-0.215660061943735,-0.184054826501293,1
1.26,0.998026728428272,-0.196745541915141,-0.154476459082979,0.998026728428272
1.27,0.992114701314478,-0.177060496451854,-0.124282081147328,0.992114701314478
1.28,0.982287250728689,-0.156682610343931,-0.0935908658657979,0.982287250728689
1.29,0.968583161128632,-0.135692302684313,-0.0625239471766064,0.968583161128632
1.3,0.951056516295154,-0.114172409475837,-0.0312039415155984,0.951056516295154
1.31,0.929776485888252,-0.0922078567469906,0.000245536050794742,0.929776485888252
1.32,0.90482705246602,-0.0698853253707892,0.0317003596174288,0.90482705246602
1.33,0.876306680043864,-0.047292908992779,0.0630363823509846,0.876306680043864
1.34,0.844327925502015,-0.0245197663808948,0.0941299264119728,0.844327925502015
1.35,0.809016994374948,-0.00165576951538643,0.124858271058018,0.809016994374948
1.36,0.77051324277579,0.0212088510623051,0.155100136975209,0.77051324277579
1.37,0.728968627421412,0.0439838623681211,0.184736164892729,0.728968627421412
1.38,0.68454710592869,0.0665793850251029,0.213649386607731,0.68454710592869
1.39,0.63742398974869,0.088906248090705,0.24172568664953,0.63742398974869
1.4,0.587785252292473,0.110876340822967,0.268854252596596,0.587785252292473
1.41,0.535826794978997,0.132402960516697,0.294928012450332,0.535826794978997
1.42,0.481753674101716,0.153401154702005,0.319844057117499,0.481753674101716
1.43,0.425779291565072,0.173788056311504,0.343504046641751,0.425779291565072
1.44,0.368124552684678,0.193483210755803,0.36581459823803,0.368124552684678
1.45,0.309016994374948,0.212408893467432,0.386687654724915,0.309016994374948
1.46,0.248689887164855,0.230490416675019,0.406040832407933,0.248689887164855
1.47,0.187381314585726,0.247656424044848,0.423797745646927,0.187381314585726
1.48,0.125333233564306,0.263839172394745,0.439888308883471,0.125333233564306
1.49,0.0627905195293152,0.278974799029513,0.454249012842552,0.0627905195293152
1.5,3.67394039744206e-16,0.293003573773432,0.46682317537083,3.67394039744206e-16
1.51,-0.0627905195293127,0.305870134550821,0.477561164932928,-0.0627905195293127
1.52,-0.125333233564303,0.317523706254617,0.486420596789331,-0.125333233564303
1.53,-0.187381314585723,0.327918300570763,0.493366499996661,-0.187381314585723
1.54,-0.248689887164855,0.33701289806784,0.498371455557851,-0.248689887164855
1.55,-0.309016994374947,0.344771609703096,0.501415704497951,-0.309016994374947
1.56,-0.368124552684677,0.351163818430101,0.502487225962582,-0.368124552684677
1.56999999999999,-0.425779291565015,0.356164300398856,0.501581784725471,-0.425779291565015
1.57999999999999,-0.481753674101659,0.359753324017489,0.498702947808741,-0.481753674101659
1.58999999999999,-0.535826794978943,0.361916728260907,0.493862070191975,-0.535826794978943
1.59999999999999,-0.587785252292421,0.362645978247084,0.487078250448229,-0.587785252292421
1.60999999999999,-0.637423989748641,0.361938199108688,0.478378254949151,-0.637423989748641
1.61999999999999,-0.684547105928643,0.359796187180847,0.467796412586207,-0.684547105928643
1.62999999999999,-0.728968627421368,0.356228399164377,0.455374478764219,-0.728968627421368
1.63999999999999,-0.770513242775748,0.351248918513068,0.441161471478569,-0.770513242775748
1.64999999999999,-0.80901699437491,0.344877400050379,0.425213476848695,-0.80901699437491
1.65999999999999,-0.844327925501981,0.337138992436766,0.407593428542395,-0.844327925501981
1.66999999999999,-0.876306680043833,0.328064238457783,0.388370858872018,-0.876306680043833
1.67999999999999,-0.904827052465992,0.317688955250362,0.367621624980468,-0.904827052465992
1.68999999999999,-0.929776485888228,0.306054092282815,0.345427608806733,-0.929776485888228
1.69999999999999,-0.951056516295134,0.293205570101017,0.321876394408208,-0.951056516295134
1.70999999999999,-0.968583161128615,0.279194098918295,0.297060922079211,-0.968583161128615
1.71999999999999,-0.982287250728677,0.264074978640146,0.271079121588535,-0.982287250728677
1.72999999999999,-0.99211470131447,0.247907880562187,0.244033525867,-0.99211470131447
1.73999999999999,-0.998026728428268,0.230756611809386,0.216030866109163,-0.998026728428268
1.74999999999999,-1,0.212688863520805,0.187181650518269,-1
1.75999999999999,-0.998026728428276,0.193775943852393,0.15759972858137,-0.998026728428276
1.76999999999999,-0.992114701314486,0.174092496410765,0.127401841342325,-0.992114701314486
1.77999999999999,-0.982287250728701,0.153716205680113,0.0967071608544251,-0.982287250728701
1.78999999999999,-0.968583161128647,0.13272749050972,0.0656368197925792,-0.968583161128647
1.79999999999999,-0.951056516295174,0.111209186692069,0.0343134335848739,-0.951056516295174
1.80999999999999,-0.929776485888275,0.0892462200535707,0.00286061620167204,-0.929776485888275
1.81999999999999,-0.904827052466046,0.0669252712840356,-0.028597507458731,-0.904827052466046
1.82999999999999,-0.876306680043894,0.044334433834498,-0.0599367915238664,-0.876306680043894
1.83999999999999,-0.844327925502049,0.0215628663155225,-0.0910335590776781,-0.844327925502049
1.84999999999999,-0.809016994374985,-0.00129955944965707,-0.121765090277087,-0.809016994374985
1.85999999999999,-0.770513242775829,-0.0241626130593634,-0.152010106641463,-0.770513242775829
1.86999999999999,-0.728968627421455,-0.0469360616645825,-0.181649249702243,-0.728968627421455
1.87999999999999,-0.684547105928735,-0.0695300260195862,-0.21056555205733,-0.684547105928735
1.88999999999999,-0.637423989748739,-0.0918553352655517,-0.238644898978396,-0.637423989748739
1.89999999999999,-0.587785252292524,-0.11382387881032,-0.265776478770878,-0.587785252292524
1.90999999999999,-0.53582679497905,-0.135348954036064,-0.29185322015107,-0.53582679497905
1.91999999999999,-0.481753674101771,-0.156345608554307,-0.316772214679755,-0.481753674101771
1.92999999999999,-0.42577929156513,-0.176730975399837,-0.340435123064492,-0.42577929156513
1.93999999999999,-0.368124552684737,-0.196424600032567,-0.362748563039539,-0.368124552684737
1.94999999999999,-0.309016994375009,-0.215348758018856,-0.383624478283959,-0.309016994375009
1.95999999999999,-0.248689887164916,-0.2334287615941,-0.402980485349347,-0.248689887164916
1.96999999999999,-0.187381314585787,-0.250593254547096,-0.42074019945354,-0.187381314585787
1.97999999999999,-0.125333233564368,-0.266774493702532,-0.436833535455953,-0.125333233564368
1.98999999999999,-0.0627905195293773,-0.281908616468446,-0.451196984553965,-0.0627905195293773
1.99999999999999,-6.26623480986677e-14,-0.295935892666045,-0.46377386519268,-6.26623480986677e-14
2.00999999999999,0.0627905195292505,-0.308800960421772,-0.474514546326901,0.0627905195292505
2.01999999999999,0.125333233564241,-0.320453044358467,-0.483376643690524,0.125333233564241
2.02999999999999,0.187381314585662,-0.330846156555913,-0.490325186845906,0.187381314585662
2.03999999999999,0.248689887164794,-0.339939277431046,-0.49533275712827,0.248689887164794
2.04999999999999,0.309016994374888,-0.3476965179405,-0.49837959613208,0.309016994374888
2.05999999999999,0.368124552684619,-0.354087261197033,-0.499453683403288,0.368124552684619
2.06999999999999,0.425779291565015,-0.359086283278828,-0.498550784161675,0.425779291565015
2.07999999999999,0.481753674101658,-0.362673852730466,-0.495674465761556,0.481753674101658
2.08999999999999,0.535826794978944,-0.364835808440915,-0.490836083575458,0.535826794978944
2.09999999999999,0.587785252292422,-0.365563615551563,-0.484054736620909,0.587785252292422
2.10999999999999,0.63742398974864,-0.364854399241769,-0.475357191738566,0.63742398974864
2.11999999999999,0.684547105928641,-0.362710955874911,-0.464777777806488,0.684547105928641
2.12999999999999,0.728968627421369,-0.359141742115959,-0.452358251057618,0.728968627421369
2.13999999999999,0.77051324277575,-0.354160841520205,-0.438147629596586,0.77051324277575
2.14999999999999,0.809016994374909,-0.347787908931949,-0.422201999902482,0.809016994374909
2.15999999999999,0.84432792550198,-0.340048092720768,-0.404584295799583,0.84432792550198
2.16999999999999,0.876306680043832,-0.330971936120836,-0.385364050419865,0.876306680043832
2.17999999999999,0.904827052465992,-0.320595255979124,-0.36461712072451,0.904827052465992
2.18999999999999,0.929776485888228,-0.308959001871224,-0.342425389157156,0.929776485888228
2.19999999999999,0.951056516295134,-0.296109094264025,-0.318876439989299,0.951056516295134
2.20999999999999,0.968583161128615,-0.282096243491176,-0.294063214069981,0.968583161128615
2.21999999999999,0.982287250728677,-0.266975749341055,-0.268083641194522,0.982287250728677
2.22999999999999,0.99211470131447,-0.250807283142097,-0.24104025465749,0.99211470131447
2.23999999999999,0.998026728428268,-0.233654652010215,-0.213039785842224,0.998026728428268
2.24999999999999,1,-0.215585547084295,-0.184192743374404,1
2.25999999999999,0.998026728428276,-0.196671276498502,-0.154612976898905,0.998026728428276
2.26999999999999,0.992114701314486,-0.176986483813806,-0.124417227742655,0.992114701314486
2.27999999999999,0.982287250728701,-0.156608853580277,-0.0937246682425926,0.982287250728701
2.28999999999999,0.968583161128647,-0.135618804584891,-0.062656431344137,0.968583161128647
2.29999999999999,0.951056516295174,-0.11409917261828,-0.031335132594911,0.951056516295174
2.30999999999999,0.929776485888275,-0.0921348834657349,0.000115613689069834,0.929776485888275
2.31999999999999,0.904827052466047,-0.0698126178171708,0.0315716824201532,0.904827052466047
2.32999999999999,0.876306680043894,-0.0472204691234902,0.0629089274619048,0.876306680043894
2.33999999999999,0.844327925502049,-0.0244475959494879,0.0940036717043945,0.844327925502049
2.34999999999999,0.809016994374984,-0.00158387010195408,0.124733195086977,0.809016994374984
2.35999999999999,0.770513242775829,0.0212804780384085,0.154976218903018,0.770513242775829
2.36999999999999,0.728968627421455,0.0440552156331326,0.184613384482213,0.728968627421455
2.37999999999999,0.684547105928735,0.0666504634611506,0.213527724184522,0.684547105928735
2.38999999999999,0.637423989748739,0.088977050721121,0.241605123116741,0.637423989748739
2.39999999999999,0.587785252292524,0.110946866806535,0.268734769387295,0.587785252292524
2.40999999999999,0.53582679497905,0.132473209150618,0.294809591477898,0.53582679497905
2.41999999999999,0.481753674101771,0.153471125348385,0.319726680757659,0.481753674101771
2.42999999999999,0.425779291565132,0.173857748477728,0.343387697743524,0.425779291565132
2.43999999999999,0.368124552684736,0.19355262406438,0.36569926006227,0.368124552684736
2.44999999999999,0.309016994375007,0.212478027679247,0.386573311101123,0.309016994375007
2.45999999999999,0.248689887164916,0.2305592716069,0.405927467357543,0.248689887164916
2.46999999999999,0.187381314585789,0.247724999613569,0.423685343708469,0.187381314585789
2.47999999999999,0.125333233564369,0.263907468631906,0.439776855031303,0.125333233564369
2.48999999999999,0.0627905195293757,0.279042815990706,0.454138492198406,0.0627905195293757
2.49999999999999,6.45611696179827e-14,0.293071311617829,0.466713573500711,6.45611696179827e-14
2.50999999999999,-0.0627905195292486,0.305937593595044,0.4774524678259,-0.0627905195292486
2.51999999999999,-0.12533323356424,0.317590886762345,0.486312790666878,-0.12533323356424
2.52999999999999,-0.187381314585664,0.327985203011785,0.493259571338195,-0.187381314585664
2.53999999999999,-0.248689887164793,0.337079522897717,0.498265391189714,-0.248689887164793
2.54999999999999,-0.309016994374888,0.344837957429087,0.501310491664198,-0.309016994374888
2.55999999999999,-0.368124552684619,0.351229889728476,0.502382852075803,-0.368124552684619
2.56999999999999,-0.425779291565015,0.356230095903274,0.501478237542569,-0.425779291565015
2.57999999999999,-0.481753674101659,0.359818844396502,0.498600215124136,-0.481753674101659
2.58999999999999,-0.535826794978942,0.361981974384321,0.493760140266523,-0.535826794978942
2.59999999999999,-0.587785252292421,0.362710950928138,0.486977111733335,-0.587785252292421
2.60999999999999,-0.63742398974864,0.362002899221681,0.478277896107253,-0.63742398974864
2.61999999999999,-0.684547105928644,0.359860615649235,0.467696822445203,-0.684547105928644
2.62999999999998,-0.728968627421325,0.356292556913519,0.45527564656189,-0.728968627421325
2.63999999999998,-0.770513242775709,0.351312806666318,0.441063386401115,-0.770513242775709
2.64999999999998,-0.809016994374873,0.344941019611643,0.425116128511451,-0.809016994374873
2.65999999999998,-0.844327925501947,0.337202344474441,0.407496806655268,-0.844327925501947
2.66999999999998,-0.876306680043802,0.328127324202782,0.388274953429625,-0.876306680043802
2.67999999999998,-0.904827052465965,0.317751775885474,0.367526426086157,-0.904827052465965
2.68999999999998,-0.929776485888205,0.306116648982117,0.345333106781957,-0.929776485888205
2.69999999999998,-0.951056516295115,0.293267864124338,0.321782579663943,-0.951056516295115
2.70999999999998,-0.9685831611286,0.279256131625403,0.296967785365139,-0.9685831611286
2.71999999999998,-0.982287250728664,0.264136751324373,0.270986653783096,-0.982287250728664
2.72999999999998,-0.992114701314462,0.247969394532918,0.243941717870228,-0.992114701314462
2.73999999999998,-0.998026728428264,0.230817868407089,0.215939709058053,-0.998026728428264
2.74999999999998,-1,0.212749864218632,0.187091135806034,-1
2.75999999999998,-0.99802672842828,0.193836690020019,0.157509847672131,-0.99802672842828
2.76999999999998,-0.992114701314494,0.174152989498156,0.127312585800644,-0.992114701314494
2.77999999999998,-0.982287250728712,0.153776447154167,0.0966185224518586,-0.982287250728712
2.78999999999998,-0.968583161128663,0.132787481891464,0.0655487904457898,-0.968583161128663
2.79999999999998,-0.951056516295193,0.11126892947518,0.0342260053335283,-0.951056516295193
2.80999999999998,-0.929776485888299,0.089305715760969,0.00277378118012295,-0.929776485888299
2.81999999999998,-0.904827052466073,0.0669845214519347,-0.0286837569377968,-0.904827052466073
2.82999999999998,-0.876306680043924,0.044393440043595,-0.0600224630394921,-0.876306680043924
2.83999999999998,-0.844327925502083,0.0216216301278793,-0.0911186600793017,-0.844327925502083
2.84999999999998,-0.809016994375022,-0.00124103644309216,-0.121849628089285,-0.809016994375022
2.85999999999998,-0.77051324277587,-0.0241043292682646,-0.152094088489068,-0.77051324277587
2.86999999999998,-0.728968627421499,-0.0468780154562327,-0.181732682671857,-0.728968627421499
2.87999999999998,-0.684547105928782,-0.0694722157749267,-0.210648443123871,-0.684547105928782
2.88999999999998,-0.637423989748789,-0.0917977593678172,-0.238727255035137,-0.637423989748789
2.89999999999998,-0.587785252292577,-0.11376653558716,-0.265858306574826,-0.587785252292577
2.90999999999998,-0.535826794979102,-0.135291841874204,-0.291934526356388,-0.535826794979102
2.91999999999998,-0.481753674101826,-0.156288725743668,-0.316853005836213,-0.481753674101826
2.92999999999998,-0.425779291565187,-0.176674320280651,-0.340515405641538,-0.425779291565187
2.93999999999998,-0.368124552684795,-0.19636817095577,-0.362828343398487,-0.368124552684795
2.94999999999998,-0.309016994375068,-0.215292553326686,-0.383703762600089,-0.309016994375068
2.95999999999998,-0.248689887164978,-0.233372779575722,-0.40305927989644,-0.248689887164978
2.96999999999998,-0.18738131458585,-0.250537493511237,-0.420818510248367,-0.18738131458585
2.97999999999998,-0.125333233564431,-0.266718952011627,-0.436911368499761,-0.125333233564431
2.98999999999998,-0.0627905195294414,-0.281853292402752,-0.451274345767687,-0.0627905195294414
2.99999999999998,-1.25079766837506e-13,-0.295880784470349,-0.463850760241106,-1.25079766837506e-13
3.00999999999998,0.0627905195291882,-0.308746066425406,-0.474590981143826,0.0627905195291882
3.01999999999998,0.125333233564179,-0.320398362947276,-0.483452623783799,0.125333233564179
3.02999999999998,0.187381314585601,-0.330791685970525,-0.490400717695366,0.187381314585601
3.03999999999998,0.248689887164732,-0.339885015943018,-0.495407844211313,0.248689887164732
3.04999999999998,0.309016994374827,-0.347642463957993,-0.498454244926166,0.309016994374827
3.05999999999998,0.36812455268456,-0.35403341302197,-0.499527899279185,0.36812455268456
3.06999999999998,0.425779291564957,-0.359032639130466,-0.498624572252263,0.425779291564957
3.07999999999998,0.481753674101603,-0.362620410961922,-0.495747831299862,0.481753674101603
3.08999999999998,0.535826794978891,-0.364782567347185,-0.490909031645275,0.535826794978891
3.09999999999998,0.587785252292372,-0.365510573492546,-0.484127272147311,0.587785252292372
3.10999999999998,0.63742398974859,-0.364801554550551,-0.475429319663056,0.63742398974859
3.11999999999998,0.684547105928594,-0.362658306867209,-0.464849503193383,0.684547105928594
3.12999999999998,0.728968627421325,-0.35908928711443,-0.452429578629387,0.728968627421325
3.13999999999998,0.770513242775709,-0.354108578866697,-0.438218563988405,0.770513242775709
3.14999999999998,0.809016994374873,-0.347735836882396,-0.422272545820676,0.809016994374873
3.15999999999998,0.844327925501947,-0.339996209759278,-0.404654457989791,0.844327925501947
3.16999999999998,0.876306680043802,-0.330920240495767,-0.385433833138962,0.876306680043802
3.17999999999998,0.904827052465965,-0.320543746133457,-0.364686528701975,0.904827052465965
3.18999999999998,0.929776485888204,-0.308907676111784,-0.342494426894075,0.929776485888204
3.19999999999998,0.951056516295114,-0.296057951018925,-0.318945111745187,0.951056516295114
3.20999999999998,0.968583161128599,-0.28204528105047,-0.294131524031243,0.968583161128599
3.21999999999998,0.982287250728665,-0.266924966174064,-0.26815159373926,0.982287250728665
3.22999999999998,0.992114701314462,-0.250756677553704,-0.241107853916244,0.992114701314462
3.23999999999998,0.998026728428264,-0.233604222469143,-0.213107036010533,0.998026728428264
3.24999999999998,1,-0.21553529198432,-0.184259648471086,1
3.25999999999998,0.99802672842828,-0.196621194239671,-0.154679540947145,0.99802672842828
3.26999999999998,0.992114701314494,-0.176936572863517,-0.124483454767644,0.992114701314494
3.27999999999998,0.982287250728713,-0.156559112334677,-0.0937905620864363,0.982287250728713
3.28999999999998,0.968583161128663,-0.135569231490712,-0.0627219958756012,0.968583161128663
3.29999999999998,0.951056516295193,-0.114049766130966,-0.0314003716903276,0.951056516295193
3.30999999999998,0.929776485888298,-0.0920856420506678,5.06963014825027e-05,0.929776485888298
3.31999999999998,0.904827052466073,-0.0697635399421489,0.0315070830316163,0.904827052466073
3.32999999999998,0.876306680043924,-0.0471715532585053,0.0628446424176173,0.876306680043924
3.33999999999998,0.844327925502083,-0.0243988405838017,0.0939396973872057,0.844327925502083
3.34999999999998,0.809016994375022,-0.00153527373194885,0.124669527912147,0.809016994375022
3.35999999999998,0.77051324277587,0.0213289169126399,0.154912855354311,0.77051324277587
3.36999999999998,0.728968627421499,0.0441034984830708,0.184550321068811,0.728968627421499
3.37999999999998,0.684547105928782,0.0666985917876033,0.213464957499133,0.684547105928782
3.38999999999998,0.637423989748789,0.0890250259557504,0.241542649768288,0.637423989748789
3.39999999999998,0.587785252292574,0.110994690404653,0.268672586006378,0.587785252292574
3.40999999999998,0.535826794979103,0.132520882574191,0.294747694782165,0.535826794979103
